	Unnamed: 0	form	lemma	xpos	syll	stress	phon	syll_count	comment	stress_syl	root
19333	244086	reamintit	=	Afpms-n	re.a.min.tit	reamint'it	r e a m i n t i t	4		3	r e a m i n t i t
19334	244106	reanalizare	=	Ncfsrn	re.a.na.li.za.re	reanaliz'are	r e a n a l i z a r e	6		4	r e a n a l i z a r
19335	244114	reangaja	=	Vmnp	re.an.ga.ja	reangaj'a	r e a n g a Z a	4		3	r e a n g a Z
19336	244118	reangajare	=	Ncfsrn	re.an.ga.ja.re	reangaj'are	r e a n g a Z a r e	5		3	r e a n g a Z a r
19337	244130	reangajat	=	Afpms-n	re.an.ga.jat	reangaj'at	r e a n g a Z a t	4		3	r e a n g a Z a t
19338	244161	reanimare	=	Ncfsrn	re.a.ni.ma.re	reanim'are	r e a n i m a r e	5		3	r e a n i m a r
19339	244170	reapărea	=	Vmnp	re.a.pă.rea	reapăre'a	r e a p @ r e_X a	4		3	r e a p @ r
19340	244190	reapărut	=	Afpms-n	re.a.pă.rut	reapăr'ut	r e a p @ r u t	4		3	r e a p @ r u t
19341	244200	reapariție	=	Ncfsrn	re.a.pa.ri.ți.e	reapar'iție	r e a p a r i ts i e	6		3	r e a p a r i ts i
19342	244210	reaprinde	=	Vmnp	re.a.prin.de	reapr'inde	r e a p r i n d e	4		2	r e a p r i n d
19343	244243	rearanja	=	Vmnp	re.a.ran.ja	rearanj'a	r e a r a n Z a	4		3	r e a r a n Z
19344	244247	rearanjare	=	Ncfsrn	re.a.ran.ja.re	rearanj'are	r e a r a n Z a r e	5		3	r e a r a n Z a r
19345	244282	reasigurare	=	Ncfsrn	re.a.si.gu.ra.re	reasigur'are	r e a s i g u r a r e	6		4	r e a s i g u r a r
19346	244290	reavăn	=	Afpms-n	rea.văn	re'avăn	r e_X a v @ n	2		0	r e_X a v @ n
19347	244295	reazem	=	Ncms-n	rea.zem	re'azem	r e_X a z e m	2		0	r e_X a z e m
19348	244307	rebel	=	Afpms-n	re.bel	reb'el	r e b e l	2		1	r e b e l
19349	244317	rebeliune	=	Ncfsrn	re.be.li.u.ne	rebeli'une	r e b e l i u n e	5		3	r e b e l i u n
19350	244328	rebord	=	Ncms-n	re.bord	reb'ord	r e b o r d	2		1	r e b o r d
19351	244334	rebus	=	Ncms-n	re.bus	r'ebus	r e b u s	2		0	r e b u s
19352	244340	recădere	=	Ncfsrn	re.că.de.re	recăd'ere	r e k @ d e r e	4		2	r e k @ d e r
19353	244351	recăpăta	=	Vmnp	re.că.pă.ta	recăpăt'a	r e k @ p @ t a	4		3	r e k @ p @ t
19354	244365	recăpătat	=	Afpms-n	re.că.pă.tat	recăpăt'at	r e k @ p @ t a t	4		3	r e k @ p @ t a t
19355	244391	rec	=	Ncms-n	rec	rec	r e k	1		0	r e k
19356	244392	recalcitrant	=	Afpms-n	re.cal.ci.trant	recalcitr'ant	r e k a l tS i t r a n t	4		3	r e k a l tS i t r a n t
19357	244406	recalcula	=	Vmnp	re.cal.cu.la	recalcul'a	r e k a l k u l a	4		3	r e k a l k u l
19358	244410	recalculare	=	Ncfsrn	re.cal.cu.la.re	recalcul'are	r e k a l k u l a r e	5		3	r e k a l k u l a r
19359	244423	recalculat	=	Afpms-n	re.cal.cu.lat	recalcul'at	r e k a l k u l a t	4		3	r e k a l k u l a t
19360	244459	recalibra	=	Vmnp	re.ca.li.bra	recalibr'a	r e k a l i b r a	4		3	r e k a l i b r
19361	244492	recalifica	=	Vmnp	re.ca.li.fi.ca	recalific'a	r e k a l i f i k a	5		4	r e k a l i f i k
19362	244496	recalificare	=	Ncfsrn	re.ca.li.fi.ca.re	recalific'are	r e k a l i f i k a r e	6		4	r e k a l i f i k a r
19363	244532	recapitalizare	=	Ncfsrn	re.ca.pi.ta.li.za.re	recapitaliz'are	r e k a p i t a l i z a r e	7		5	r e k a p i t a l i z a r
19364	244540	recapitula	=	Vmnp	re.ca.pi.tu.la	recapitul'a	r e k a p i t u l a	5		4	r e k a p i t u l
19365	244544	recapitulare	=	Ncfsrn	re.ca.pi.tu.la.re	recapitul'are	r e k a p i t u l a r e	6		4	r e k a p i t u l a r
19366	244583	rece	=	Afpms-n	re.ce	r'ece	r e tS e	2		0	r e tS
19367	244584	rece	=	Ncms-n	re.ce	r'ece	r e tS e	2		0	r e tS
19368	244592	recensământ	=	Ncms-n	re.cen.să.mânt	recensăm'ânt	r e tS e n s @ m 1 n t	4		3	r e tS e n s @ m 1 n t
19369	244600	recent	=	Afpms-n	re.cent	rec'ent	r e tS e n t	2		1	r e tS e n t
19370	244612	recenzie	=	Ncfsrn	re.cen.zi.e	rec'enzie	r e tS e n z i e	4		1	r e tS e n z i
19371	244618	recenzor	=	Ncms-n	re.cen.zor	recenz'or	r e tS e n z o r	3		2	r e tS e n z o r
19372	244629	recepție	=	Ncfsrn	re.cep.ți.e	rec'epție	r e tS e p ts i e	4		1	r e tS e p ts i
19373	244637	recepționa	=	Vmnp	re.cep.ți.o.na	recepțion'a	r e tS e p ts i o n a	5		4	r e tS e p ts i o n
19374	244641	recepționare	=	Ncfsrn	re.cep.ți.o.na.re	recepțion'are	r e tS e p ts i o n a r e	6		4	r e tS e p ts i o n a r
19375	244654	recepționat	=	Afpms-n	re.cep.ți.o.nat	recepțion'at	r e tS e p ts i o n a t	5		4	r e tS e p ts i o n a t
19376	244685	recepționeră	=	Ncfsrn	re.cep.ți.o.ne.ră	recepțion'eră	r e tS e p ts i o n e r @	6		4	r e tS e p ts i o n e r
19377	244707	recepta	=	Vmnp	re.cep.ta	recept'a	r e tS e p t a	3		2	r e tS e p t
19378	244711	receptare	=	Ncfsrn	re.cep.ta.re	recept'are	r e tS e p t a r e	4		2	r e tS e p t a r
19379	244723	receptat	=	Afpms-n	re.cep.tat	recept'at	r e tS e p t a t	3		2	r e tS e p t a t
19380	244750	receptiv	=	Afpms-n	re.cep.tiv	recept'iv	r e tS e p t i v	3		2	r e tS e p t i v
19381	244760	receptivitate	=	Ncfsrn	re.cep.ti.vi.ta.te	receptivit'ate	r e tS e p t i v i t a t e	6		4	r e tS e p t i v i t a t
19382	244775	receptor	=	Afpms-n	re.cep.tor	recept'or	r e tS e p t o r	3		2	r e tS e p t o r
19383	244782	recesiune	=	Ncfsrn	re.ce.si.u.ne	recesi'une	r e tS e s i u n e	5		3	r e tS e s i u n
19384	244793	rechema	=	Vmnp	re.che.ma	rechem'a	r e k_j e m a	3		2	r e k_j e m
19385	244797	rechemare	=	Ncfsrn	re.che.ma.re	rechem'are	r e k_j e m a r e	4		2	r e k_j e m a r
19386	244831	rechin	=	Ncms-n	re.chin	rech'in	r e k_j i n	2		1	r e k_j i n
19387	244844	rechizitoriu	=	Ncms-n	re.chi.zi.to.riu	rechizit'oriu	r e k_j i z i t o r j u	5		3	r e k_j i z i t o r j
19388	244858	recicla	=	Vmnp	re.ci.cla	recicl'a	r e tS i k l a	3		2	r e tS i k l
19389	244874	reciclare	=	Ncfsrn	re.ci.cla.re	recicl'are	r e tS i k l a r e	4		2	r e tS i k l a r
19390	244886	reciclat	=	Afpms-n	re.ci.clat	recicl'at	r e tS i k l a t	3		2	r e tS i k l a t
19391	244915	recidivă	=	Ncfsrn	re.ci.di.vă	recid'ivă	r e tS i d i v @	4		2	r e tS i d i v
19392	244924	recidiva	=	Vmnp	re.ci.di.va	recidiv'a	r e tS i d i v a	4		3	r e tS i d i v
19393	244929	recidivant	=	Afpms-n	re.ci.di.vant	recidiv'ant	r e tS i d i v a n t	4		3	r e tS i d i v a n t
19394	244942	recidivare	=	Ncfsrn	re.ci.di.va.re	recidiv'are	r e tS i d i v a r e	5		3	r e tS i d i v a r
19395	244971	recidivist	=	Afpms-n	re.ci.di.vist	recidiv'ist	r e tS i d i v i s t	4		3	r e tS i d i v i s t
19396	244972	recidivist	=	Ncms-n	re.ci.di.vist	recidiv'ist	r e tS i d i v i s t	4		3	r e tS i d i v i s t
19397	244998	recipient	=	Ncms-n	re.ci.pi.ent	recipi'ent	r e tS i p i e n t	4		3	r e tS i p i e n t
19398	245005	reciproc	=	Afpms-n	re.ci.proc	recipr'oc	r e tS i p r o k	3		2	r e tS i p r o k
19399	245022	reciprocitate	=	Ncfsrn	re.ci.pro.ci.ta.te	reciprocit'ate	r e tS i p r o tS i t a t e	6		4	r e tS i p r o tS i t a t
19400	245032	reciprocă	=	Ncfsrn	re.ci.pro.că	recipr'ocă	r e tS i p r o k @	4		2	r e tS i p r o k
19401	245045	recita	=	Vmnp	re.ci.ta	recit'a	r e tS i t a	3		2	r e tS i t
19402	245048	recital	=	Ncms-n	re.ci.tal	recit'al	r e tS i t a l	3		2	r e tS i t a l
19403	245056	recitare	=	Ncfsrn	re.ci.ta.re	recit'are	r e tS i t a r e	4		2	r e tS i t a r
19404	245091	reciti	=	Vmnp	re.ci.ti	recit'i	r e tS i t i	3		2	r e tS i t
19405	245125	reclădi	=	Vmnp	re.clă.di	reclăd'i	r e k l @ d i	3		2	r e k l @ d
19406	245147	reclamă	=	Ncfsrn	re.cla.mă	recl'amă	r e k l a m @	3		1	r e k l a m
19407	245154	reclama	=	Vmnp	re.cla.ma	reclam'a	r e k l a m a	3		2	r e k l a m
19408	245163	reclamație	=	Ncfsrn	re.cla.ma.ți.e	reclam'ație	r e k l a m a ts i e	5		2	r e k l a m a ts i
19409	245175	reclamant	=	Ncms-n	re.cla.mant	reclam'ant	r e k l a m a n t	3		2	r e k l a m a n t
19410	245185	reclamantă	=	Ncfsrn	re.cla.man.tă	reclam'antă	r e k l a m a n t @	4		2	r e k l a m a n t
19411	245199	reclamat	=	Afpms-n	re.cla.mat	reclam'at	r e k l a m a t	3		2	r e k l a m a t
19412	245214	reclamată	=	Ncfsrn	re.cla.ma.tă	reclam'ată	r e k l a m a t @	4		2	r e k l a m a t
19413	245233	recolta	=	Vmnp	re.col.ta	recolt'a	r e k o l t a	3		2	r e k o l t
19414	245238	recoltare	=	Ncfsrn	re.col.ta.re	recolt'are	r e k o l t a r e	4		2	r e k o l t a r
19415	245272	recoltă	=	Ncfsrn	re.col.tă	rec'oltă	r e k o l t @	3		1	r e k o l t
19416	245291	recomanda	=	Vmnp	re.co.man.da	recomand'a	r e k o m a n d a	4		3	r e k o m a n d
19417	245299	recomandație	=	Ncfsrn	re.co.man.da.ți.e	recomand'ație	r e k o m a n d a ts i e	6		3	r e k o m a n d a ts i
19418	245306	recomandabil	=	Afpms-n	re.co.man.da.bil	recomand'abil	r e k o m a n d a b i l	5		3	r e k o m a n d a b i l
19419	245324	recomandare	=	Ncfsrn	re.co.man.da.re	recomand'are	r e k o m a n d a r e	5		3	r e k o m a n d a r
19420	245336	recomandat	=	Afpms-n	re.co.man.dat	recomand'at	r e k o m a n d a t	4		3	r e k o m a n d a t
19421	245349	recomandată	=	Ncfsrn	re.co.man.da.tă	recomand'ată	r e k o m a n d a t @	5		3	r e k o m a n d a t
19422	245359	recombina	=	Vmnp	re.com.bi.na	recombin'a	r e k o m b i n a	4		3	r e k o m b i n
19423	245390	recompensa	=	Vmnp	re.com.pen.sa	recompens'a	r e k o m p e n s a	4		3	r e k o m p e n s
19424	245395	recompensare	=	Ncfsrn	re.com.pen.sa.re	recompens'are	r e k o m p e n s a r e	5		3	r e k o m p e n s a r
19425	245407	recompensat	=	Afpms-n	re.com.pen.sat	recompens'at	r e k o m p e n s a t	4		3	r e k o m p e n s a t
19426	245440	recompensă	=	Ncfsrn	re.com.pen.să	recomp'ensă	r e k o m p e n s @	4		2	r e k o m p e n s
19427	245454	recompune	=	Vmnp	re.com.pu.ne	recomp'une	r e k o m p u n e	4		2	r e k o m p u n
19428	245482	reconciliere	=	Ncfsrn	re.con.ci.li.e.re	reconcili'ere	r e k o n tS i l i e r e	6		4	r e k o n tS i l i e r
19429	245491	recondiționa	=	Vmnp	re.con.di.ți.o.na	recondițion'a	r e k o n d i ts i o n a	6		5	r e k o n d i ts i o n
19430	245495	recondiționare	=	Ncfsrn	re.con.di.țio.na.re	recondițion'are	r e k o n d i ts j o n a r e	6		4	r e k o n d i ts j o n a r
19431	245508	recondiționat	=	Afpms-n	re.con.di.ți.o.nat	recondițion'at	r e k o n d i ts i o n a t	6		5	r e k o n d i ts i o n a t
19432	245543	reconfigurare	=	Ncfsrn	re.con.fi.gu.ra.re	reconfigur'are	r e k o n f i g u r a r e	6		4	r e k o n f i g u r a r
19433	245552	reconfirma	=	Vmnp	re.con.fir.ma	reconfirm'a	r e k o n f i r m a	4		3	r e k o n f i r m
19434	245566	reconfirmat	=	Afpms-n	re.con.fir.mat	reconfirm'at	r e k o n f i r m a t	4		3	r e k o n f i r m a t
19435	245595	reconfortant	=	Afpms-n	re.con.for.tant	reconfort'ant	r e k o n f o r t a n t	4		3	r e k o n f o r t a n t
19436	245610	reconsidera	=	Vmnp	re.con.si.de.ra	reconsider'a	r e k o n s i d e r a	5		4	r e k o n s i d e r
19437	245624	reconsiderat	=	Afpms-n	re.con.si.de.rat	reconsider'at	r e k o n s i d e r a t	5		4	r e k o n s i d e r a t
19438	245656	reconstitui	=	Vmnp	re.con.sti.tu.i	reconstitu'i	r e k o n s t i t u i	5		4	r e k o n s t i t u
19439	245668	reconstituire	=	Ncfsrn	re.con.sti.tu.i.re	reconstitu'ire	r e k o n s t i t u i r e	6		4	r e k o n s t i t u i r
19440	245685	reconstituit	=	Afpms-n	re.con.sti.tu.it	reconstitu'it	r e k o n s t i t u i t	5		4	r e k o n s t i t u i t
19441	245705	reconstructiv	=	Afpms-n	re.con.struc.tiv	reconstruct'iv	r e k o n s t r u k t i v	4		3	r e k o n s t r u k t i v
19442	245719	reconstrucție	=	Ncfsrn	re.con.struc.ți.e	reconstr'ucție	r e k o n s t r u k ts i e	5		2	r e k o n s t r u k ts i
19443	245727	reconstrui	=	Vmnp	re.con.stru.i	reconstru'i	r e k o n s t r u i	4		3	r e k o n s t r u
19444	245742	reconstruire	=	Ncfsrn	re.con.stru.i.re	reconstru'ire	r e k o n s t r u i r e	5		3	r e k o n s t r u i r
19445	245759	reconstruit	=	Afpms-n	re.con.stru.it	reconstru'it	r e k o n s t r u i t	4		3	r e k o n s t r u i t
19446	245779	reconvențional	=	Afpms-n	re.con.ven.țio.nal	reconvențion'al	r e k o n v e n ts j o n a l	5		4	r e k o n v e n ts j o n a l
19447	245793	reconversie	=	Ncfsrn	re.con.ver.si.e	reconv'ersie	r e k o n v e r s i e	5		2	r e k o n v e r s i
19448	245799	record	=	Ncms-n	re.cord	rec'ord	r e k o r d	2		1	r e k o r d
19449	245800	recordman	=	Ncms-n	re.cor.dman	recordm'an	r e k o r d m a n	3		2	r e k o r d m a n
19450	245824	recrea	=	Vmnp	re.cre.a	recre'a	r e k r e a	3		2	r e k r e
19451	245828	recreare	=	Ncfsrn	re.cre.a.re	recre'are	r e k r e a r e	4		2	r e k r e a r
19452	245842	recreativ	=	Afpms-n	re.cre.a.tiv	recreat'iv	r e k r e a t i v	4		3	r e k r e a t i v
19453	245863	recreație	=	Ncfsrn	re.cre.a.ți.e	recre'ație	r e k r e a ts i e	5		2	r e k r e a ts i
19454	245869	recreațional	=	Afpms-n	re.cre.a.ți.o.nal	recreațion'al	r e k r e a ts i o n a l	6		5	r e k r e a ts i o n a l
19455	245885	recreere	=	Ncfsrn	re.cre.e.re	recre'ere	r e k r e e r e	4		2	r e k r e e r
19456	245908	recrudescență	=	Ncfsrn	re.cru.des.cen.ță	recrudesc'ență	r e k r u d e s tS e n ts @	5		3	r e k r u d e s tS e n ts
19457	245909	recrut	=	Ncms-n	re.crut	recr'ut	r e k r u t	2		1	r e k r u t
19458	245911	recruta	=	Vmnp	re.cru.ta	recrut'a	r e k r u t a	3		2	r e k r u t
19459	245915	recrutare	=	Ncfsrn	re.cru.ta.re	recrut'are	r e k r u t a r e	4		2	r e k r u t a r
19460	245928	recrutat	=	Afpms-n	re.cru.tat	recrut'at	r e k r u t a t	3		2	r e k r u t a t
19461	245955	recrutor	=	Ncms-n	re.cru.tor	recrut'or	r e k r u t o r	3		2	r e k r u t o r
19462	245974	rectifica	=	Vmnp	rec.ti.fi.ca	rectific'a	r e k t i f i k a	4		3	r e k t i f i k
19463	245978	rectificare	=	Ncfsrn	rec.ti.fi.ca.re	rectific'are	r e k t i f i k a r e	5		3	r e k t i f i k a r
19464	245990	rectificat	=	Afpms-n	rec.ti.fi.cat	rectific'at	r e k t i f i k a t	4		3	r e k t i f i k a t
19465	246025	rector	=	Ncms-n	rec.tor	r'ector	r e k t o r	2		0	r e k t o r
19466	246032	recucerire	=	Ncfsrn	re.cu.ce.ri.re	recucer'ire	r e k u tS e r i r e	5		3	r e k u tS e r i r
19467	246039	recul	=	Ncms-n	re.cul	rec'ul	r e k u l	2		1	r e k u l
19468	246045	reculege	=	Vmnp	re.cu.le.ge	recul'ege	r e k u l e gZ e	4		2	r e k u l e gZ
19469	246052	reculegere	=	Ncfsrn	re.cu.le.ge.re	recul'egere	r e k u l e gZ e r e	5		2	r e k u l e gZ e r
19470	246098	recunoștință	=	Ncfsrn	re.cu.noș.tin.ță	recunoșt'ință	r e k u n o S t i n ts @	5		3	r e k u n o S t i n ts
19471	246101	recunoaște	=	Vmnp	re.cu.noaș.te	recuno'aște	r e k u n o_X a S t e	4		2	r e k u n o_X a S t
19472	246103	recunoaștere	=	Ncfsrn	re.cu.noaș.te.re	recuno'aștere	r e k u n o_X a S t e r e	5		2	r e k u n o_X a S t e r
19473	246126	recunoscut	=	Afpms-n	re.cu.nos.cut	recunosc'ut	r e k u n o s k u t	4		3	r e k u n o s k u t
19474	246151	recunoscător	=	Afpms-n	re.cu.nos.că.tor	recunoscăt'or	r e k u n o s k @ t o r	5		4	r e k u n o s k @ t o r
19475	246165	recupera	=	Vmnp	re.cu.pe.ra	recuper'a	r e k u p e r a	4		3	r e k u p e r
19476	246169	recuperare	=	Ncfsrn	re.cu.pe.ra.re	recuper'are	r e k u p e r a r e	5		3	r e k u p e r a r
19477	246182	recuperat	=	Afpms-n	re.cu.pe.rat	recuper'at	r e k u p e r a t	4		3	r e k u p e r a t
19478	246199	recuperator	=	Afpms-n	re.cu.pe.ra.tor	recuperat'or	r e k u p e r a t o r	5		4	r e k u p e r a t o r
19479	246200	recuperator	=	Ncms-n	re.cu.pe.ra.tor	recuperat'or	r e k u p e r a t o r	5		4	r e k u p e r a t o r
19480	246230	recurent	=	Afpms-n	re.cu.rent	recur'ent	r e k u r e n t	3		2	r e k u r e n t
19481	246246	recurge	=	Vmnp	re.cur.ge	rec'urge	r e k u r gZ e	3		1	r e k u r gZ
19482	246253	recurgere	=	Ncfsrn	re.cur.ge.re	rec'urgere	r e k u r gZ e r e	4		1	r e k u r gZ e r
19483	246269	recurs	=	Afpms-n	re.curs	rec'urs	r e k u r s	2		1	r e k u r s
19484	246270	recurs	=	Ncms-n	re.curs	rec'urs	r e k u r s	2		1	r e k u r s
19485	246296	recuza	=	Vmnp	re.cu.za	recuz'a	r e k u z a	3		2	r e k u z
19486	246300	recuzare	=	Ncfsrn	re.cu.za.re	recuz'are	r e k u z a r e	4		2	r e k u z a r
19487	246329	recuzită	=	Ncfsrn	re.cu.zi.tă	recuz'ită	r e k u z i t @	4		2	r e k u z i t
19488	246342	recâștiga	=	Vmnp	re.câș.ti.ga	recâștig'a	r e k 1 S t i g a	4		3	r e k 1 S t i g
19489	246346	recâștigare	=	Ncfsrn	re.câș.ti.ga.re	recâștig'are	r e k 1 S t i g a r e	5		3	r e k 1 S t i g a r
19490	246401	reda	=	Vmnp	re.da	red'a	r e d a	2		1	r e d
19491	246411	redacție	=	Ncfsrn	re.dac.ți.e	red'acție	r e d a k ts i e	4		1	r e d a k ts i
19492	246417	redacțional	=	Afpms-n	re.dac.ți.o.nal	redacțion'al	r e d a k ts i o n a l	5		4	r e d a k ts i o n a l
19493	246431	redacta	=	Vmnp	re.dac.ta	redact'a	r e d a k t a	3		2	r e d a k t
19494	246435	redactare	=	Ncfsrn	re.dac.ta.re	redact'are	r e d a k t a r e	4		2	r e d a k t a r
19495	246448	redactat	=	Afpms-n	re.dac.tat	redact'at	r e d a k t a t	3		2	r e d a k t a t
19496	246475	redactor	=	Ncms-n	re.dac.tor	red'actor	r e d a k t o r	3		1	r e d a k t o r
19497	246495	redare	=	Ncfsrn	re.da.re	red'are	r e d a r e	3		1	r e d a r
19498	246507	redat	=	Afpms-n	re.dat	red'at	r e d a t	2		1	r e d a t
19499	246510	redata	=	Vmnp	re.da.ta	redat'a	r e d a t a	3		2	r e d a t
19500	246558	redeștepta	=	Vmnp	re.deș.tep.ta	redeștept'a	r e d e S t e p t a	4		3	r e d e S t e p t
19501	246600	redefini	=	Vmnp	re.de.fi.ni	redefin'i	r e d e f i n i	4		3	r e d e f i n
19502	246604	redefinire	=	Ncfsrn	re.de.fi.ni.re	redefin'ire	r e d e f i n i r e	5		3	r e d e f i n i r
19503	246628	redempțiune	=	Ncfsrn	re.demp.ți.u.ne	redempți'une	r e d e m p ts i u n e	5		3	r e d e m p ts i u n
19504	246638	redeschide	=	Vmnp	re.des.chi.de	redesch'ide	r e d e s k_j i d e	4		2	r e d e s k_j i d
19505	246645	redeschidere	=	Ncfsrn	re.des.chi.de.re	redesch'idere	r e d e s k_j i d e r e	5		2	r e d e s k_j i d e r
19506	246655	redeschis	=	Afpms-n	re.des.chis	redesch'is	r e d e s k_j i s	3		2	r e d e s k_j i s
19507	246697	redescoperi	=	Vmnp	re.des.co.pe.ri	redescoper'i	r e d e s k o p e r i	5		4	r e d e s k o p e r
19508	246711	redescoperit	=	Afpms-n	re.des.co.pe.rit	redescoper'it	r e d e s k o p e r i t	5		4	r e d e s k o p e r i t
19509	246740	redeveni	=	Vmnp	re.de.ve.ni	redeven'i	r e d e v e n i	4		3	r e d e v e n
19510	246754	redevenit	=	Afpms-n	re.de.ve.nit	redeven'it	r e d e v e n i t	4		3	r e d e v e n i t
19511	246767	redevență	=	Ncfsrn	re.de.ven.ță	redev'ență	r e d e v e n ts @	4		2	r e d e v e n ts
19512	246775	redhibițiune	=	Ncfsrn	red.hi.bi.ți.u.ne	redhibiți'une	r e d h i b i ts i u n e	6		4	r e d h i b i ts i u n
19513	246783	redimensiona	=	Vmnp	re.di.men.si.o.na	redimension'a	r e d i m e n s i o n a	6		5	r e d i m e n s i o n
19514	246787	redimensionare	=	Ncfsrn	re.di.men.sio.na.re	redimension'are	r e d i m e n s j o n a r e	6		4	r e d i m e n s j o n a r
19515	246827	redingotă	=	Ncfsrn	re.din.go.tă	reding'otă	r e d i n g o t @	4		2	r e d i n g o t
19516	246829	redirecționa	=	Vmnp	re.di.rec.țio.na	redirecțion'a	r e d i r e k ts j o n a	5		4	r e d i r e k ts j o n
19517	246833	redirecționare	=	Ncfsrn	re.di.rec.țio.na.re	redirecțion'are	r e d i r e k ts j o n a r e	6		4	r e d i r e k ts j o n a r
19518	246845	redirecționat	=	Afpms-n	re.di.rec.țio.nat	redirecțion'at	r e d i r e k ts j o n a t	5		4	r e d i r e k ts j o n a t
19519	246882	rediscuta	=	Vmnp	re.dis.cu.ta	rediscut'a	r e d i s k u t a	4		3	r e d i s k u t
19520	246886	rediscutare	=	Ncfsrn	re.dis.cu.ta.re	rediscut'are	r e d i s k u t a r e	5		3	r e d i s k u t a r
19521	246923	redistribui	=	Vmnp	re.dis.tri.bu.i	redistribu'i	r e d i s t r i b u i	5		4	r e d i s t r i b u
19522	246935	redistribuire	=	Ncfsrn	re.dis.tri.bu.i.re	redistribu'ire	r e d i s t r i b u i r e	6		4	r e d i s t r i b u i r
19523	246952	redistribuit	=	Afpms-n	re.dis.tri.bu.it	redistribu'it	r e d i s t r i b u i t	5		4	r e d i s t r i b u i t
19524	246984	redobândi	=	Vmnp	re.do.bân.di	redobând'i	r e d o b 1 n d i	4		3	r e d o b 1 n d
19525	246989	redobândire	=	Ncfsrn	re.do.bân.di.re	redobând'ire	r e d o b 1 n d i r e	5		3	r e d o b 1 n d i r
19526	247015	redresa	=	Vmnp	re.dre.sa	redres'a	r e d r e s a	3		2	r e d r e s
19527	247019	redresare	=	Ncfsrn	re.dre.sa.re	redres'are	r e d r e s a r e	4		2	r e d r e s a r
19528	247064	reduce	=	Vmnp	re.du.ce	red'uce	r e d u tS e	3		1	r e d u tS
19529	247071	reducere	=	Ncfsrn	re.du.ce.re	red'ucere	r e d u tS e r e	4		1	r e d u tS e r
19530	247087	reduplica	=	Vmnp	re.du.pli.ca	reduplic'a	r e d u p l i k a	4		3	r e d u p l i k
19531	247119	redus	=	Afpms-n	re.dus	red'us	r e d u s	2		1	r e d u s
19532	247146	redutabil	=	Afpms-n	re.du.ta.bil	redut'abil	r e d u t a b i l	4		2	r e d u t a b i l
19533	247165	redută	=	Ncfsrn	re.du.tă	red'ută	r e d u t @	3		1	r e d u t
19534	247169	reeșalona	=	Vmnp	re.e.șa.lo.na	reeșalon'a	r e e S a l o n a	5		4	r e e S a l o n
19535	247201	reedita	=	Vmnp	re.e.di.ta	reedit'a	r e e d i t a	4		3	r e e d i t
19536	247205	reeditare	=	Ncfsrn	re.e.di.ta.re	reedit'are	r e e d i t a r e	5		3	r e e d i t a r
19537	247240	reescont	=	Ncms-n	re.es.cont	reesc'ont	r e e s k o n t	3		2	r e e s k o n t
19538	247248	reevalua	=	Vmnp	re.e.va.lu.a	reevalu'a	r e e v a l u a	5		4	r e e v a l u
19539	247252	reevaluare	=	Ncfsrn	re.e.va.lua.re	reevalu'are	r e e v a l w a r e	5		3	r e e v a l w a r
19540	247264	reevaluat	=	Afpms-n	re.e.va.lu.at	reevalu'at	r e e v a l u a t	5		4	r e e v a l u a t
19541	247301	reexamina	=	Vmnp	re.e.xa.mi.na	reexamin'a	r e e gz a m i n a	5		4	r e e gz a m i n
19542	247305	reexaminare	=	Ncfsrn	re.e.xa.mi.na.re	reexamin'are	r e e gz a m i n a r e	6		4	r e e gz a m i n a r
19543	247358	refăcut	=	Afpms-n	re.fă.cut	refăc'ut	r e f @ k u t	3		2	r e f @ k u t
19544	247381	reface	=	Vmnp	re.fa.ce	ref'ace	r e f a tS e	3		1	r e f a tS
19545	247383	refacere	=	Ncfsrn	re.fa.ce.re	ref'acere	r e f a tS e r e	4		1	r e f a tS e r
19546	247398	refeca	=	Vmnp	re.fe.ca	refec'a	r e f e k a	3		2	r e f e k
19547	247433	refera	=	Vmnp	re.fe.ra	refer'a	r e f e r a	3		2	r e f e r
19548	247447	referat	=	Ncms-n	re.fe.rat	refer'at	r e f e r a t	3		2	r e f e r a t
19549	247467	referendum	=	Ncms-n	re.fe.ren.dum	refer'endum	r e f e r e n d u m	4		2	r e f e r e n d u m
19550	247474	referent	=	Ncms-n	re.fe.rent	refer'ent	r e f e r e n t	3		2	r e f e r e n t
19551	247485	referi	=	Vmnp	re.fe.ri	refer'i	r e f e r i	3		2	r e f e r
19552	247496	referință	=	Ncfsrn	re.fe.rin.ță	refer'ință	r e f e r i n ts @	4		2	r e f e r i n ts
19553	247497	referire	=	Ncfsrn	re.fe.ri.re	refer'ire	r e f e r i r e	4		2	r e f e r i r
19554	247514	referit	=	Afpms-n	re.fe.rit	refer'it	r e f e r i t	3		2	r e f e r i t
19555	247522	referitor	=	Afpms-n	re.fe.ri.tor	referit'or	r e f e r i t o r	4		3	r e f e r i t o r
19556	247538	refierbe	=	Vmnp	re.fier.be	refi'erbe	r e f j e r b e	3		1	r e f j e r b
19557	247570	reflecție	=	Ncfsrn	re.flec.ți.e	refl'ecție	r e f l e k ts i e	4		1	r e f l e k ts i
19558	247585	reflect	=	Ncms-n	re.flect	refl'ect	r e f l e k t	2		1	r e f l e k t
19559	247587	reflecta	=	Vmnp	re.flec.ta	reflect'a	r e f l e k t a	3		2	r e f l e k t
